,date,time,date_time,locations,outLat,outlong,inLat,InLong
2335,2023-10-09,12:29:00,2023-10-09 12:29:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2336,2023-10-09,0:38:00,2023-10-09 00:38:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2337,2023-10-20,20:01:00,2023-10-20 20:01:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2338,2023-10-17,21:02:00,2023-10-17 21:02:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2339,2023-10-16,11:41:00,2023-10-16 11:41:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2340,2023-10-14,11:30:00,2023-10-14 11:30:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2341,2023-10-13,12:18:00,2023-10-13 12:18:00,Berekhya,31.668047,34.624296,31.4512,34.4003
2342,2023-10-11,14:08:00,2023-10-11 14:08:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2343,2023-10-11,13:34:00,2023-10-11 13:34:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2344,2023-10-11,13:29:00,2023-10-11 13:29:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2345,2023-10-11,13:24:00,2023-10-11 13:24:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2346,2023-10-10,17:30:00,2023-10-10 17:30:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2347,2023-10-10,17:12:00,2023-10-10 17:12:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2348,2023-10-10,17:07:00,2023-10-10 17:07:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2349,2023-10-10,16:59:00,2023-10-10 16:59:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2350,2023-10-09,18:46:00,2023-10-09 18:46:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2351,2023-10-09,16:29:00,2023-10-09 16:29:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2352,2023-10-09,12:28:00,2023-10-09 12:28:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2353,2023-10-09,0:38:00,2023-10-09 00:38:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2354,2023-10-09,0:08:00,2023-10-09 00:08:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2355,2023-10-08,23:44:00,2023-10-08 23:44:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2356,2023-10-08,3:42:00,2023-10-08 03:42:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2357,2023-10-08,2:27:00,2023-10-08 02:27:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2358,2023-10-08,2:15:00,2023-10-08 02:15:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2359,2023-10-07,20:00:00,2023-10-07 20:00:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2360,2023-10-07,12:05:00,2023-10-07 12:05:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2361,2023-10-23,11:30:00,2023-10-23 11:30:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2362,2023-10-20,21:01:00,2023-10-20 21:01:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2363,2023-10-20,20:00:00,2023-10-20 20:00:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2364,2023-10-17,21:02:00,2023-10-17 21:02:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2365,2023-10-16,18:01:00,2023-10-16 18:01:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2366,2023-10-16,11:41:00,2023-10-16 11:41:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2367,2023-10-15,17:59:00,2023-10-15 17:59:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2368,2023-10-14,20:58:00,2023-10-14 20:58:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2369,2023-10-14,17:01:00,2023-10-14 17:01:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2370,2023-10-14,11:30:00,2023-10-14 11:30:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2371,2023-10-13,20:52:00,2023-10-13 20:52:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2372,2023-10-13,13:21:00,2023-10-13 13:21:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2373,2023-10-13,12:18:00,2023-10-13 12:18:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2374,2023-10-13,11:28:00,2023-10-13 11:28:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2375,2023-10-12,17:48:00,2023-10-12 17:48:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2376,2023-10-12,17:30:00,2023-10-12 17:30:00,Ashkelon Northern Industrial Zone,31.664701,34.59809,31.4512,34.4003
2377,2023-10-16,21:02:00,2023-10-16 21:02:00,Giv'ot Eden,31.662171,35.013876,31.4512,34.4003
2378,2023-10-20,13:00:00,2023-10-20 13:00:00,Aderet,31.66034619,34.99533993,31.4512,34.4003
2379,2023-10-11,13:28:00,2023-10-11 13:28:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2380,2023-10-10,17:00:00,2023-10-10 17:00:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2381,2023-10-09,18:46:00,2023-10-09 18:46:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2382,2023-10-09,16:29:00,2023-10-09 16:29:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2383,2023-10-09,12:30:00,2023-10-09 12:30:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2384,2023-10-09,0:38:00,2023-10-09 00:38:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2385,2023-10-17,21:02:00,2023-10-17 21:02:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2386,2023-10-16,11:41:00,2023-10-16 11:41:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2387,2023-10-14,11:30:00,2023-10-14 11:30:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2388,2023-10-13,12:18:00,2023-10-13 12:18:00,Mishan,31.65575294,34.62331408,31.4512,34.4003
2389,2023-10-11,13:28:00,2023-10-11 13:28:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2390,2023-10-10,17:00:00,2023-10-10 17:00:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2391,2023-10-09,18:46:00,2023-10-09 18:46:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2392,2023-10-09,16:29:00,2023-10-09 16:29:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2393,2023-10-09,12:29:00,2023-10-09 12:29:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2394,2023-10-09,0:39:00,2023-10-09 00:39:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2395,2023-10-09,0:08:00,2023-10-09 00:08:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2396,2023-10-08,18:32:00,2023-10-08 18:32:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2397,2023-10-08,2:28:00,2023-10-08 02:28:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2398,2023-10-08,2:15:00,2023-10-08 02:15:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2399,2023-10-23,11:30:00,2023-10-23 11:30:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2400,2023-10-20,20:00:00,2023-10-20 20:00:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2401,2023-10-17,21:02:00,2023-10-17 21:02:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2402,2023-10-16,11:41:00,2023-10-16 11:41:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2403,2023-10-14,17:01:00,2023-10-14 17:01:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2404,2023-10-14,11:30:00,2023-10-14 11:30:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2405,2023-10-13,20:52:00,2023-10-13 20:52:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2406,2023-10-13,11:28:00,2023-10-13 11:28:00,Bat Hadar,31.648125,34.597146,31.4512,34.4003
2407,2023-10-11,13:28:00,2023-10-11 13:28:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2408,2023-10-10,17:00:00,2023-10-10 17:00:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2409,2023-10-09,18:46:00,2023-10-09 18:46:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2410,2023-10-09,16:29:00,2023-10-09 16:29:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2411,2023-10-08,2:28:00,2023-10-08 02:28:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2412,2023-10-17,21:02:00,2023-10-17 21:02:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2413,2023-10-16,11:41:00,2023-10-16 11:41:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2414,2023-10-14,11:30:00,2023-10-14 11:30:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2415,2023-10-13,20:52:00,2023-10-13 20:52:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2416,2023-10-13,11:29:00,2023-10-13 11:29:00,Beit Shikma,31.637735,34.610074,31.4512,34.4003
2417,2023-10-07,20:00:00,2023-10-07 20:00:00,Beit Uziel,31.637735,34.610074,31.4512,34.4003
2418,2023-10-09,16:59:00,2023-10-09 16:59:00,Beit Zayit,31.637735,34.610074,31.4512,34.4003
2419,2023-10-09,12:00:00,2023-10-09 12:00:00,Beit Zayit,31.637735,34.610074,31.4512,34.4003
2420,2023-10-07,11:32:00,2023-10-07 11:32:00,Beit Zayit,31.637735,34.610074,31.4512,34.4003
2421,2023-10-11,21:00:00,2023-10-11 21:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2422,2023-10-11,20:54:00,2023-10-11 20:54:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2423,2023-10-11,17:16:00,2023-10-11 17:16:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2424,2023-10-11,17:01:00,2023-10-11 17:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2425,2023-10-11,16:55:00,2023-10-11 16:55:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2426,2023-10-11,16:16:00,2023-10-11 16:16:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2427,2023-10-11,16:10:00,2023-10-11 16:10:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2428,2023-10-11,15:58:00,2023-10-11 15:58:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2429,2023-10-11,15:01:00,2023-10-11 15:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2430,2023-10-11,14:08:00,2023-10-11 14:08:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2431,2023-10-11,13:34:00,2023-10-11 13:34:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2432,2023-10-11,13:27:00,2023-10-11 13:27:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2433,2023-10-11,13:21:00,2023-10-11 13:21:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2434,2023-10-11,12:12:00,2023-10-11 12:12:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2435,2023-10-10,21:00:00,2023-10-10 21:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2436,2023-10-10,19:29:00,2023-10-10 19:29:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2437,2023-10-10,19:05:00,2023-10-10 19:05:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2438,2023-10-10,19:00:00,2023-10-10 19:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2439,2023-10-10,18:29:00,2023-10-10 18:29:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2440,2023-10-10,17:30:00,2023-10-10 17:30:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2441,2023-10-10,17:13:00,2023-10-10 17:13:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2442,2023-10-10,17:07:00,2023-10-10 17:07:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2443,2023-10-10,16:59:00,2023-10-10 16:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2444,2023-10-10,14:04:00,2023-10-10 14:04:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2445,2023-10-10,12:15:00,2023-10-10 12:15:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2446,2023-10-10,11:59:00,2023-10-10 11:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2447,2023-10-10,10:24:00,2023-10-10 10:24:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2448,2023-10-09,21:07:00,2023-10-09 21:07:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2449,2023-10-09,20:31:00,2023-10-09 20:31:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2450,2023-10-09,19:09:00,2023-10-09 19:09:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2451,2023-10-09,18:46:00,2023-10-09 18:46:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2452,2023-10-09,16:29:00,2023-10-09 16:29:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2453,2023-10-09,12:37:00,2023-10-09 12:37:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2454,2023-10-09,12:28:00,2023-10-09 12:28:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2455,2023-10-09,0:39:00,2023-10-09 00:39:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2456,2023-10-09,0:08:00,2023-10-09 00:08:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2457,2023-10-08,23:44:00,2023-10-08 23:44:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2458,2023-10-08,22:56:00,2023-10-08 22:56:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2459,2023-10-08,18:32:00,2023-10-08 18:32:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2460,2023-10-08,3:43:00,2023-10-08 03:43:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2461,2023-10-08,2:27:00,2023-10-08 02:27:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2462,2023-10-08,2:15:00,2023-10-08 02:15:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2463,2023-10-07,19:59:00,2023-10-07 19:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2464,2023-10-07,15:10:00,2023-10-07 15:10:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2465,2023-10-07,13:08:00,2023-10-07 13:08:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2466,2023-10-07,13:03:00,2023-10-07 13:03:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2467,2023-10-07,12:22:00,2023-10-07 12:22:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2468,2023-10-07,12:05:00,2023-10-07 12:05:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2469,2023-10-07,11:41:00,2023-10-07 11:41:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2470,2023-10-07,11:30:00,2023-10-07 11:30:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2471,2023-10-07,11:24:00,2023-10-07 11:24:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2472,2023-10-26,16:14:00,2023-10-26 16:14:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2473,2023-10-26,16:00:00,2023-10-26 16:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2474,2023-10-25,16:13:00,2023-10-25 16:13:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2475,2023-10-25,9:01:00,2023-10-25 09:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2476,2023-10-24,17:01:00,2023-10-24 17:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2477,2023-10-23,11:40:00,2023-10-23 11:40:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2478,2023-10-23,11:30:00,2023-10-23 11:30:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2479,2023-10-22,11:03:00,2023-10-22 11:03:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2480,2023-10-22,10:16:00,2023-10-22 10:16:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2481,2023-10-21,19:56:00,2023-10-21 19:56:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2482,2023-10-20,22:00:00,2023-10-20 22:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2483,2023-10-20,21:01:00,2023-10-20 21:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2484,2023-10-20,20:56:00,2023-10-20 20:56:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2485,2023-10-20,20:00:00,2023-10-20 20:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2486,2023-10-20,19:17:00,2023-10-20 19:17:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2487,2023-10-20,12:02:00,2023-10-20 12:02:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2488,2023-10-19,21:00:00,2023-10-19 21:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2489,2023-10-19,16:59:00,2023-10-19 16:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2490,2023-10-19,16:00:00,2023-10-19 16:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2491,2023-10-19,12:47:00,2023-10-19 12:47:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2492,2023-10-17,21:59:00,2023-10-17 21:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2493,2023-10-17,21:02:00,2023-10-17 21:02:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2494,2023-10-17,20:00:00,2023-10-17 20:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2495,2023-10-17,19:28:00,2023-10-17 19:28:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2496,2023-10-17,18:48:00,2023-10-17 18:48:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2497,2023-10-17,18:13:00,2023-10-17 18:13:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2498,2023-10-17,14:16:00,2023-10-17 14:16:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2499,2023-10-16,18:01:00,2023-10-16 18:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2500,2023-10-16,13:59:00,2023-10-16 13:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2501,2023-10-16,11:41:00,2023-10-16 11:41:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2502,2023-10-15,17:59:00,2023-10-15 17:59:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2503,2023-10-14,21:23:00,2023-10-14 21:23:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2504,2023-10-14,21:23:00,2023-10-14 21:23:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2505,2023-10-14,21:05:00,2023-10-14 21:05:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2506,2023-10-14,20:58:00,2023-10-14 20:58:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2507,2023-10-14,20:42:00,2023-10-14 20:42:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2508,2023-10-14,17:01:00,2023-10-14 17:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2509,2023-10-14,16:04:00,2023-10-14 16:04:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2510,2023-10-14,14:01:00,2023-10-14 14:01:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2511,2023-10-14,12:30:00,2023-10-14 12:30:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2512,2023-10-14,11:47:00,2023-10-14 11:47:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2513,2023-10-14,11:30:00,2023-10-14 11:30:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2514,2023-10-13,21:00:00,2023-10-13 21:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2515,2023-10-13,20:51:00,2023-10-13 20:51:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2516,2023-10-13,19:03:00,2023-10-13 19:03:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2517,2023-10-13,13:20:00,2023-10-13 13:20:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2518,2023-10-13,12:18:00,2023-10-13 12:18:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2519,2023-10-13,12:05:00,2023-10-13 12:05:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2520,2023-10-13,11:28:00,2023-10-13 11:28:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2521,2023-10-12,18:51:00,2023-10-12 18:51:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2522,2023-10-12,18:30:00,2023-10-12 18:30:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2523,2023-10-12,17:48:00,2023-10-12 17:48:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2524,2023-10-12,14:52:00,2023-10-12 14:52:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2525,2023-10-11,21:00:00,2023-10-11 21:00:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2526,2023-10-11,20:54:00,2023-10-11 20:54:00,Ashkelon Southern Industrial Zone,31.636089,34.554535,31.4512,34.4003
2527,2023-10-11,17:01:00,2023-10-11 17:01:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2528,2023-10-11,13:28:00,2023-10-11 13:28:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2529,2023-10-10,17:00:00,2023-10-10 17:00:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2530,2023-10-09,18:46:00,2023-10-09 18:46:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2531,2023-10-09,16:29:00,2023-10-09 16:29:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2532,2023-10-22,11:03:00,2023-10-22 11:03:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2533,2023-10-17,21:02:00,2023-10-17 21:02:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2534,2023-10-14,11:30:00,2023-10-14 11:30:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2535,2023-10-13,11:29:00,2023-10-13 11:29:00,Ge'a,31.628467,34.602678,31.4512,34.4003
2536,2023-10-11,17:01:00,2023-10-11 17:01:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2537,2023-10-11,16:10:00,2023-10-11 16:10:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2538,2023-10-11,15:01:00,2023-10-11 15:01:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2539,2023-10-11,13:28:00,2023-10-11 13:28:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2540,2023-10-10,19:00:00,2023-10-10 19:00:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2541,2023-10-10,17:13:00,2023-10-10 17:13:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2542,2023-10-10,17:07:00,2023-10-10 17:07:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2543,2023-10-10,17:00:00,2023-10-10 17:00:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2544,2023-10-09,18:46:00,2023-10-09 18:46:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2545,2023-10-09,16:29:00,2023-10-09 16:29:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2546,2023-10-09,12:29:00,2023-10-09 12:29:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2547,2023-10-09,0:08:00,2023-10-09 00:08:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2548,2023-10-08,2:27:00,2023-10-08 02:27:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2549,2023-10-08,2:15:00,2023-10-08 02:15:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2550,2023-10-07,15:10:00,2023-10-07 15:10:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2551,2023-10-07,13:08:00,2023-10-07 13:08:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2552,2023-10-07,12:05:00,2023-10-07 12:05:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2553,2023-10-24,13:30:00,2023-10-24 13:30:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2554,2023-10-23,11:30:00,2023-10-23 11:30:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2555,2023-10-22,11:03:00,2023-10-22 11:03:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2556,2023-10-20,21:03:00,2023-10-20 21:03:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
2557,2023-10-20,20:00:00,2023-10-20 20:00:00,Mavki'im,31.622518,34.577431,31.4512,34.4003
